Restaurant ID,Restaurant Name,Country Code,Avg. daily orders,City,Country,Address,Locality,Locality Verbose, Longitude , Latitude ,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Percentage online orders,Desserts,Café Flag,Alcohol,Price range,Q1,Q2,Q3,Q4,Aggregate,Votes
309783,WTF - Whats the Food?,1,27,New Delhi,India,"Plot 171, Opposite Maharaja Agrasen Institute of Technology, Pocket 6, Sector 22, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.07,28.72,"North Indian, Chinese, Fast Food",450,Indian Rupees(Rs.),No,Yes,38%,,,,1,3,3.2,3.6,4.2,3.5,83
8883,Handi Chhareyan Di,1,28,New Delhi,India,"Opposite Pillar 397, Plot 11/C-9, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.71,"North Indian, Chinese",550,Indian Rupees(Rs.),No,Yes,51%,,,,2,1.8,1.8,2.1,3.5,2.3,128
300966,Svaruchi Bhoj,1,37,New Delhi,India,"E-1/10, Opposite M2K Cinema, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.7,"North Indian, South Indian, Chinese",600,Indian Rupees(Rs.),No,No,,,,,2,2,2,2,3.6,2.4,62
18408058,Caffe 9,1,33,New Delhi,India,"R-1, DDA Market, Near Rose Apartment, Sector 14, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11,28.72,"North Indian, Continental, European, American, Mediterranean",1400,Indian Rupees(Rs.),Yes,Yes,55%,,,1,3,3.9,3.8,4.1,5,4.2,69
301763,Jai Vaishno Rasoi,1,42,New Delhi,India,"B-6, DDA Market, Prashant Vihar, Sector 14, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.71,North Indian,250,Indian Rupees(Rs.),No,Yes,40%,,,,1,3.8,4.3,4.3,4.4,4.2,171
18425766,Chidya Ghar - Roseate House,1,26,New Delhi,India,"Roseate House, Asset 10, Hospitality District, Aerocity, New Delhi","Roseate House, Aerocity","Roseate House, Aerocity, New Delhi",77.12,28.55,Continental,3700,Indian Rupees(Rs.),No,No,,,,,4,2.6,2.6,2.8,3.6,2.9,4
18382353,DEL - Roseate House,1,23,New Delhi,India,"Roseate House, Asset 10, Hospitality District, Aerocity, New Delhi","Roseate House, Aerocity","Roseate House, Aerocity, New Delhi",77.12,28.55,"Continental, American, North Indian",3000,Indian Rupees(Rs.),Yes,No,,,,1,4,4.3,3.1,3.1,3.9,3.6,30
18463962,Roasted - Roseate,1,46,New Delhi,India,"Roseate House, Asset 10, Hospitality District, Aerocity, New Delhi","Roseate House, Aerocity","Roseate House, Aerocity, New Delhi",77.12,28.55,"Cafe, Bakery",1000,Indian Rupees(Rs.),Yes,No,,,1,,3,-0.1,-0.4,0.1,0.4,0,3
7310,Adish,1,31,New Delhi,India,"AB 2, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,"North Indian, Chinese, South Indian",700,Indian Rupees(Rs.),No,No,,,,,2,2.8,2.8,3.2,3.6,3.1,45
4336,Amritsari Dhaba,1,48,New Delhi,India,"Shop 1, Opposite Safdarjung Club, Behind Kamal Cinema, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,,,,,2,2.9,2.7,2.8,4.4,3.2,18
305517,Amritsari Xpress,1,35,New Delhi,India,"AB-8, Safdarjung Enclave, Kamal Cinema, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,North Indian,300,Indian Rupees(Rs.),No,No,,,,,1,2.8,2.6,2.9,3.7,3,6
303289,Anupam Sweets,1,34,New Delhi,India,"66/C, Humayunpur, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,Mithai,250,Indian Rupees(Rs.),No,No,,,,,1,2.6,2.1,2.4,3.3,2.6,12
18334429,B Two,1,30,New Delhi,India,"B-2, 107, DDA Flat, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,Chinese,400,Indian Rupees(Rs.),No,No,,,,,1,2.6,2.8,2.6,4,3,7
309531,Babbu Da Punjabi Dhaba,1,24,New Delhi,India,"2-A, Nauroji Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.57,North Indian,300,Indian Rupees(Rs.),No,No,,,,,1,2.8,3.3,3.1,4,3.3,27
8216,Bakers Byte,1,25,New Delhi,India,"42/A2, Ground Floor, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,Fast Food,200,Indian Rupees(Rs.),No,No,,,,,1,2.9,3,2.9,4.4,3.3,34
18384121,Bamboo Hut,1,26,New Delhi,India,"298 Humayunpur, B6 DDA Market, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Naga, Tibetan",500,Indian Rupees(Rs.),No,Yes,47%,,,,2,3.4,3.5,3.2,3.5,3.4,15
1775,Bengal Sweet Corner,1,28,New Delhi,India,"AB 13, Community Center, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,"North Indian, South Indian, Chinese, Street Food, Mithai",550,Indian Rupees(Rs.),No,Yes,40%,,,,2,2.7,2.9,2.4,3.2,2.8,90
300258,Cafe Coffee Day - The Lounge,1,41,New Delhi,India,"B6/6, Commercial Complex, Safdarjung Enclave, New Delhi, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,Cafe,750,Indian Rupees(Rs.),No,No,,,1,,2,2.6,2.3,2.3,2.8,2.5,32
304107,Cafe Coffee Day,1,29,New Delhi,India,"Near Kamal Cinema, Safdarjung Enclave, New Delhi, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,Cafe,450,Indian Rupees(Rs.),No,No,,,1,,1,2.4,2.8,2.7,3.3,2.8,16
18247034,Cake Away,1,48,New Delhi,India,"B-6-7/22, 1st Floor, Safdarjung Enclave Market, Opposite Deer Park, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Cafe, Bakery",700,Indian Rupees(Rs.),No,No,,,1,,2,2.9,3.1,2.7,3.3,3,5
18357109,Chanky Restruoo,1,45,New Delhi,India,"20, Krishna Nagar, Near Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,Chinese,500,Indian Rupees(Rs.),No,No,,,,,2,2.6,2.5,3,3.9,3,12
309026,Chawla Fast Food,1,42,New Delhi,India,"16, Central Market, Safdarjung Enclave, New Delhi, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.57,"North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,,,,,1,3,2.9,2.5,3.2,2.9,4
18358685,Chawnsan Chef,1,30,New Delhi,India,"1B/A, Arjun Nagar, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Mughlai, North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,51%,,,,2,3.4,2.9,3.4,3.9,3.4,13
18219516,China King,1,27,New Delhi,India,"Opposite B-6 Market, Deer Park, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,Chinese,500,Indian Rupees(Rs.),No,No,,,,,2,2.8,3.2,3.1,3.3,3.1,8
18461946,Dec,1,35,New Delhi,India,"70-E, Humayunpur, Safdarjung Enclave",Safdarjung,"Safdarjung, New Delhi", -   , -   ,"Pizza, Continental, Beverages",300,Indian Rupees(Rs.),No,No,,,,,1,3.1,3.3,3.4,3.4,3.3,15
304194,Desi Zaika,1,37,New Delhi,India,"House 85-A, Humayupur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,52%,,,,2,2.2,2.4,2.2,3.6,2.6,83
300280,Druk,1,27,New Delhi,India,"77, Humayunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Tibetan, Chinese",400,Indian Rupees(Rs.),No,No,,,,,1,2.6,2.4,2.3,3.9,2.8,53
9565,Flavours of Tibet,1,27,New Delhi,India,"70-D, 1st Floor, Humayunpur Chowk, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Tibetan, Chinese",500,Indian Rupees(Rs.),No,Yes,40%,,,,2,3.2,3.4,3.2,3.4,3.3,141
18126972,Get Lost in Flavours,1,24,New Delhi,India,"Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"North Indian, Chinese",650,Indian Rupees(Rs.),No,Yes,55%,,,,2,2.7,2.3,2.4,3,2.6,70
18285198,Giani,1,43,New Delhi,India,"AB-15, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,No,,1,,,1,2.5,2.9,2.9,3.3,2.9,9
7318,Green Chick Chop,1,40,New Delhi,India,"1/2, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,,,,,1,3,2.9,3.2,4.1,3.3,30
305514,Grover Dhaba,1,28,New Delhi,India,"B-6, Commercial Market, Opposite Deer Park, DDA Market, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,North Indian,300,Indian Rupees(Rs.),No,No,,,,,1,3,3,3.2,3.2,3.1,16
4330,Guptas Rasoi,1,31,New Delhi,India,"B-6, Commercial Market, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,North Indian,350,Indian Rupees(Rs.),No,Yes,48%,,,,1,2.6,2.5,2.7,3.4,2.8,60
304186,Hangchuaas Chinese Food Corner,1,30,New Delhi,India,"D-65, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,Chinese,600,Indian Rupees(Rs.),No,Yes,40%,,,,2,3.1,2.8,2.7,3.8,3.1,35
18219526,High On Burgers,1,45,New Delhi,India,"Shop 1, C-61/2, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,Fast Food,300,Indian Rupees(Rs.),No,Yes,49%,,,,1,2.9,2.8,2.7,4.4,3.2,37
18254549,Hot Paprika,1,23,New Delhi,India,"14, Arjun Nagar, Near Sukhmani Hospital, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,44%,,,,2,2.5,2.8,2.4,3.1,2.7,26
311570,Jalsa,1,31,New Delhi,India,"43, Humayunpur, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,Chinese,450,Indian Rupees(Rs.),No,Yes,43%,,,,1,2.3,2.2,2.8,3.5,2.7,6
309804,KPG Express,1,27,New Delhi,India,"Humayunpur Chowk, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,Chinese,500,Indian Rupees(Rs.),No,No,,,,,2,3.3,2.8,3.4,3.7,3.3,33
18144483,Le Himalaya,1,43,New Delhi,India,"107/A, Ground Floor, Humayunpur, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Tibetan, Chinese",700,Indian Rupees(Rs.),No,Yes,44%,,,,2,3.1,3,3,3.3,3.1,34
309806,Lunia Italian,1,35,New Delhi,India,"B 3/1, Shanti Niwas, Arjun Nagar, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Pizza, Fast Food",350,Indian Rupees(Rs.),No,No,,,,,1,3,3.4,3.2,4,3.4,25
305516,Mahipal Dhaba,1,38,New Delhi,India,"D 70, Humanyunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.57,North Indian,200,Indian Rupees(Rs.),No,No,,,,,1,2.5,2.5,2.9,3.3,2.8,8
18361271,Morong Ki,1,32,New Delhi,India,"B-106, NCC Gate, Humayunpur, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi", -   , -   ,Naga,400,Indian Rupees(Rs.),No,No,,,,,1,3.1,2.5,2.6,3.8,3,7
311828,Moti Mahal Delux - Tandooori Trail,1,28,New Delhi,India,"159, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,50%,,,,2,2.5,2.6,2.6,3.1,2.7,90
310436,Pooja Take Away Kitchen,1,37,New Delhi,India,"House 36-A, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,,,,,1,2.7,2.6,2.3,3.2,2.7,11
5846,Red Chilli,1,25,New Delhi,India,"A-1/153, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.57,"North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),No,Yes,46%,,,,2,2.9,2.5,3,3.6,3,64
309808,Saturn,1,44,New Delhi,India,"70/B, Humayun Pur, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Fast Food, North Indian",600,Indian Rupees(Rs.),No,Yes,51%,,,,2,2.5,2.6,2.8,3.3,2.8,9
18432849,Smokey Flavours,1,45,New Delhi,India,"106, Humayun Pur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,,,,,2,3.3,3.1,2.9,3.9,3.3,13
7322,Subway,1,27,New Delhi,India,"A-1, Arjun Nagar, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,48%,,,1,2,3,2.6,2.8,3.2,2.9,188
308219,Sugar Loft,1,43,New Delhi,India,"Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,,1,,,2,3.5,3,3.4,3.7,3.4,26
18138427,Sugary Affairs,1,24,New Delhi,India,"B-3/91, Ground Floor, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Bakery, Desserts",600,Indian Rupees(Rs.),No,No,,1,,,2,3,2.7,3,3.3,3,6
18424971,The Baking Fusion,1,45,New Delhi,India,"94-A, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,,1,,,1,3,2.9,3.2,3.3,3.1,8
18456724,The Belly Giggles,1,45,New Delhi,India,"70-E, 1st Floor, NCC Gate, Humayunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi", -   , -   ,"Naga, Tibetan, Chinese, Bakery",600,Indian Rupees(Rs.),No,No,,,,,2,2.9,3.1,2.5,3.5,3,4
300281,The Chef Restaurant,1,25,New Delhi,India,"70, Humayun Pur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,Chinese,400,Indian Rupees(Rs.),No,No,,,,,1,3.5,3.4,3.5,3.2,3.4,63
304187,Yo Tibet,1,35,New Delhi,India,"119-A, Upper Ground Floor, Near NCC Gate, Humanyunpur Village, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Chinese, Tibetan, Fast Food",500,Indian Rupees(Rs.),No,No,,,,,2,3,2.9,2.8,4.5,3.3,150
310942,Cafe Rock n Rolla,1,26,New Delhi,India,"Shop 5 & 6, DDA Market, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Fast Food, American, Italian",600,Indian Rupees(Rs.),No,Yes,39%,,,1,2,3.4,3.1,3.6,4.3,3.6,103
309475,Charcoal,1,25,New Delhi,India,"B-6/5, Ground Floor, Shopping Centre, Opposite Deer Park, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"European, North Indian",1300,Indian Rupees(Rs.),Yes,Yes,56%,,,,3,3.2,3.4,3.4,4.8,3.7,210
306870,Chawla Chicken,1,48,New Delhi,India,"Shop 1, Central Market, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.57,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,54%,,,,2,3.4,3,3.2,4.4,3.5,40
300283,Freedom Corner,1,44,New Delhi,India,"C-119, Humayun Pur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Chinese, Tibetan",600,Indian Rupees(Rs.),No,Yes,51%,,,,2,3.6,3.4,3,4,3.5,123
18337779,Koris,1,37,New Delhi,India,"R-62/1, Humayunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Cafe, Korean",600,Indian Rupees(Rs.),No,Yes,41%,,1,,2,3.3,3.4,3.5,4.2,3.6,110
307464,Mizo Diner,1,43,New Delhi,India,"85, Humayunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"North Indian, Tibetan",600,Indian Rupees(Rs.),No,No,,,,,2,3.7,3.2,3.7,4.2,3.7,154
1774,Rainbows,1,42,New Delhi,India,"Shop 2, AB-6, Community Center, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,"Fast Food, Desserts",400,Indian Rupees(Rs.),No,Yes,51%,1,,,1,3.4,3.4,3.5,3.7,3.5,51
7319,Rajinder Xpress,1,29,New Delhi,India,"AB-4, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,"North Indian, Chinese, Mughlai",800,Indian Rupees(Rs.),No,No,,,,,2,3.7,3.3,3.6,4.6,3.8,310
3164,RDX,1,48,New Delhi,India,"AB-4, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,"North Indian, Chinese, Mughlai",1000,Indian Rupees(Rs.),Yes,No,,,,,3,4.3,3.4,3.4,4.5,3.9,223
18458306,Sumo Sushi,1,23,New Delhi,India,"Shop 13, B6, DDA Market, Chaudhary Harsukh Marg, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,Sushi,1000,Indian Rupees(Rs.),No,Yes,38%,,,,3,4,3.6,3.5,4.5,3.9,21
312130,The Categorical Eat Pham,1,44,New Delhi,India,"120-A, Ground Floor, Humayunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,North Eastern,600,Indian Rupees(Rs.),No,No,,,,,2,3.2,3.3,3.8,4.5,3.7,94
306581,The Hungry Monkey,1,24,New Delhi,India,"B-6/6, DDA Market, Opposite Deer Park, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"European, Italian",2300,Indian Rupees(Rs.),Yes,No,,,,,4,3.8,3.7,3.3,4,3.7,622
18357527,Treat Up Cafe and Restaurant,1,23,New Delhi,India,"House 20F, Basement, Gali 1, Krishna Nagar, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Cafe, American, Continental, Nepalese",500,Indian Rupees(Rs.),No,No,,,1,1,2,3.2,3.2,3.4,4.6,3.6,31
18337920,Weird Time Food,1,43,New Delhi,India,"Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Continental, Fast Food",600,Indian Rupees(Rs.),No,Yes,44%,,,,2,3.2,3.2,3.6,4.4,3.6,49
18416859,Amor Kitchen,1,25,New Delhi,India,"65-E, Arjun Nagar, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,North Indian,400,Indian Rupees(Rs.),No,No,,,,,1,-0.1,-0.2,0.1,0.2,0,2
18485984,CHA! WA!!,1,26,New Delhi,India,"111, Chaudhary Hukum Chand Marg, Humayuour, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi", -   , -   ,"Fast Food, Beverages, Desserts",400,Indian Rupees(Rs.),No,No,,1,,,1,-0.5,-0.5,0,1,0,1
18393436,Chip N Dale,1,46,New Delhi,India,"165, LGF, Humayupur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Continental, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,,,,,1,-0.1,-0.5,-0.3,0.9,0,2
310320,Chocolangels,1,24,New Delhi,India,"B5/204, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi", -   , -   ,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,,1,,,1,-0.3,-0.1,-0.2,0.6,0,3
18331664,Home Kitchen,1,36,New Delhi,India,"Humanyupur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi", -   , -   ,"North Indian, South Indian",350,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.5,0,0.4,0,1
18291208,Laziz Foods,1,30,New Delhi,India,"B-2 Market, Behind Indian Overseas Bank, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi", -   , -   ,"Mughlai, North Indian",400,Indian Rupees(Rs.),No,No,,,,,1,0,0,-0.4,0.4,0,2
18285734,Mummys Food Corner,1,34,New Delhi,India,"87/A, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,Assamese,300,Indian Rupees(Rs.),No,No,,,,,1,-0.5,-0.2,0.1,0.6,0,2
18334432,Riyaz Biryani Corner,1,47,New Delhi,India,"B-61, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,North Indian,300,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.2,-0.1,0.2,0,2
18416831,Safdarjung Club,1,35,New Delhi,India,"B-4 Block, Opposite Kamal Cinema, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi", -   , -   ,"Chinese, North Indian, Fast Food, Street Food",450,Indian Rupees(Rs.),No,No,,,,,1,-0.2,0,0.1,0.1,0,1
18496493,Starup Catering,1,34,New Delhi,India,Safdarjung Enclave,Safdarjung,"Safdarjung, New Delhi", -   , -   ,"Chinese, Mughlai, North Indian",300,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.2,-0.2,0.3,0,1
18285204,The Chinese & Thai Restaurant,1,36,New Delhi,India,"85-B, Humayunpur, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,"Chinese, Thai",300,Indian Rupees(Rs.),No,No,,,,,1,-0.1,-0.1,-0.4,0.6,0,1
628,Cafe Coffee Day,1,25,New Delhi,India,"B6/6, Commercial Complex, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,Cafe,450,Indian Rupees(Rs.),No,No,,,1,,1,1.9,2.5,2.2,3,2.4,28
305606,Zustt Yummy,1,40,New Delhi,India,"70 B, LGF, Safdarjung Enclave, New Delhi, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi", -   , -   ,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,,,,,2,2.2,2,1.9,3.1,2.3,54
18396054,Cafe Hashtag LoL,1,34,New Delhi,India,"AB-11, DDA Market, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,"Cafe, North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,,,1,,3,4,3.9,4.1,4.8,4.2,49
18237319,Dirty Apron,1,34,New Delhi,India,"B6-7/22, 2nd Floor, Opposite Deer Park, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"European, Asian",2000,Indian Rupees(Rs.),Yes,Yes,40%,,,,4,4.3,4,4.1,4.8,4.3,96
17953911,Hornbill,1,41,New Delhi,India,"104/A, Basement Backside NCC Gate, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19,28.56,Naga,400,Indian Rupees(Rs.),No,No,,,,,1,3.9,3.6,3.5,5,4,149
18456770,Napoli Pizza,1,28,New Delhi,India,"Safdarjung Enclave, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,Pizza,800,Indian Rupees(Rs.),No,Yes,42%,,,,2,4,3.9,3.7,4.4,4,41
1777,Rajinder Da Dhaba,1,27,New Delhi,India,"AB-14, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.57,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),No,No,,,,,2,4,4.3,4.1,4.8,4.3,3530
18138443,The Piano Man Jazz Club,1,41,New Delhi,India,"B-6-7/22, Safdarjung Enclave Market, Opposite Deer Park, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Mexican, American",1800,Indian Rupees(Rs.),Yes,Yes,46%,,,1,3,3.8,3.7,4.3,5,4.2,420
313269,Tossin Pizza,1,42,New Delhi,India,"B-6/2, Safdarjung Enclave, Opposite Deer Park, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.2,28.56,"Pizza, Italian",900,Indian Rupees(Rs.),Yes,Yes,53%,,,,2,3.6,3.9,4.2,4.7,4.1,647
18428536,Big Belly Burger,1,32,New Delhi,India,"Freedom Fighter Enclave, Opposite Gate 3, Neb Sarai, Ignou Road, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi",77.2,28.51,Fast Food,200,Indian Rupees(Rs.),No,Yes,44%,,,,1,2.6,2.7,2.4,3.1,2.7,6
300231,Bikaner Choice,1,44,New Delhi,India,"Shop 10, Sudan Singh Market, Saiyad Ul Ajaib, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi",77.21,28.51,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,,,,,1,2.9,2.6,2.5,3.2,2.8,14
300236,Bikaner Misthan,1,33,New Delhi,India,"A-96, MB Road, Saiyad Ul Ajaib, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi",77.2,28.52,"Mithai, Street Food, North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,,,,,1,2.6,2.2,2.3,3.7,2.7,16
18303837,Da Yummy Pizza,1,43,New Delhi,India,"114/2, IGNOU Road, Neb Sarai, New Delhi",Sainik Farms,"Sainik Farms, New Delhi",77.2,28.51,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,56%,,,,2,2.8,2.8,2.3,2.9,2.7,4
